설문번호,그룹번호,설문문항번호,설문보기번호,설문보기
1439,13,3,2,2 수준_하
1439,13,3,3,3 수준_하
1439,13,3,4,4 수준_중
1439,13,3,5,5 수준_중
1439,13,3,6,6 수준_중
1439,13,3,7,7 수준_중
1439,13,3,8,8 수준_상
1439,13,3,9,9 수준_상
1439,13,3,10,10 수준_최상
1439,14,3,1,1 수준_최하
1439,14,3,2,2 수준_하
1439,14,3,3,3 수준_하
1439,14,3,4,4 수준_중
1439,14,3,5,5 수준_중
1439,14,3,6,6 수준_중
1439,14,3,7,7 수준_중
1439,14,3,8,8 수준_상
1439,14,3,9,9 수준_상
1439,14,3,10,10 수준_최상
1439,15,3,1,1 수준_최하
1439,15,3,2,2 수준_하
1439,15,3,3,3 수준_하
1439,15,3,4,4 수준_중
1439,15,3,5,5 수준_중
1439,15,3,6,6 수준_중
1439,15,3,7,7 수준_중
1439,15,3,8,8 수준_상
1439,15,3,9,9 수준_상
1439,15,3,10,10 수준_최상
1439,16,3,1,1 수준_최하
1439,16,3,2,2 수준_하
1439,16,3,3,3 수준_하
1439,16,3,4,4 수준_중
1439,16,3,5,5 수준_중
1439,16,3,6,6 수준_중
1439,16,3,7,7 수준_중
1439,16,3,8,8 수준_상
1439,16,3,9,9 수준_상
1439,16,3,10,10 수준_최상
1439,17,3,1,1 수준_최하
1439,17,3,2,2 수준_하
1439,17,3,3,3 수준_하
1439,17,3,4,4 수준_중
1439,17,3,5,5 수준_중
1439,17,3,6,6 수준_중
1439,17,3,7,7 수준_중
1439,17,3,8,8 수준_상
1439,17,3,9,9 수준_상
1439,17,3,10,10 수준_최상
1440,1,3,1,5급이상
1440,1,3,2,6급(상당)
1440,1,3,3,7급(상당)
1440,1,3,4,8급
1440,1,3,5,9급 이하 및 기타
1440,1,4,1,5년 이하
1440,1,4,2,6년~10년
1440,1,4,3,11~15년
1440,1,4,4,16년~20년
1440,1,4,5,20년 이상
1440,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1440,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1440,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1440,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1440,1,10,1,시 본청
1440,1,10,2,구(군)
1440,1,10,3,직속기관/사업소
1440,1,10,4,기타(공사/ 공단 등)
1440,1,11,1,6개월 미만
1440,1,11,2,6개월~1년
1440,1,11,3,1년~2년 미만
1440,1,11,4,2년~3년 미만
1440,1,11,5,3년 이상
1440,13,3,1,1 수준_최하
1440,13,3,2,2 수준_하
1440,13,3,3,3 수준_하
1440,13,3,4,4 수준_중
1440,13,3,5,5 수준_중
1440,13,3,6,6 수준_중
1440,13,3,7,7 수준_중
1440,13,3,8,8 수준_상
1440,13,3,9,9 수준_상
1440,13,3,10,10 수준_최상
1440,14,3,1,1 수준_최하
1440,14,3,2,2 수준_하
1440,14,3,3,3 수준_하
1440,14,3,4,4 수준_중
1440,14,3,5,5 수준_중
1440,14,3,6,6 수준_중
1440,14,3,7,7 수준_중
1440,14,3,8,8 수준_상
1440,14,3,9,9 수준_상
1440,14,3,10,10 수준_최상
1440,15,3,1,1 수준_최하
1440,15,3,2,2 수준_하
1440,15,3,3,3 수준_하
1440,15,3,4,4 수준_중
1440,15,3,5,5 수준_중
1440,15,3,6,6 수준_중
1440,15,3,7,7 수준_중
1440,15,3,8,8 수준_상
1440,15,3,9,9 수준_상
1440,15,3,10,10 수준_최상
1440,16,3,1,1 수준_최하
1440,16,3,2,2 수준_하
1440,16,3,3,3 수준_하
1440,16,3,4,4 수준_중
1440,16,3,5,5 수준_중
1440,16,3,6,6 수준_중
1440,16,3,7,7 수준_중
1440,16,3,8,8 수준_상
1440,16,3,9,9 수준_상
1440,16,3,10,10 수준_최상
1440,17,3,1,1 수준_최하
1440,17,3,2,2 수준_하
1440,17,3,3,3 수준_하
1440,17,3,4,4 수준_중
1440,17,3,5,5 수준_중
1440,17,3,6,6 수준_중
1440,17,3,7,7 수준_중
1440,17,3,8,8 수준_상
1440,17,3,9,9 수준_상
1440,17,3,10,10 수준_최상
1441,1,3,1,5급이상
1441,1,3,2,6급(상당)
1441,1,3,3,7급(상당)
1441,1,3,4,8급
1441,1,3,5,9급 이하 및 기타
1441,1,4,1,5년 이하
1441,1,4,2,6년~10년
1441,1,4,3,11~15년
1441,1,4,4,16년~20년
1441,1,4,5,20년 이상
1441,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1441,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1441,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1441,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1441,1,10,1,시 본청
1441,1,10,2,구(군)
1441,1,10,3,직속기관/사업소
1441,1,10,4,기타(공사/ 공단 등)
1441,1,11,1,6개월 미만
1441,1,11,2,6개월~1년
1441,1,11,3,1년~2년 미만
1441,1,11,4,2년~3년 미만
1441,1,11,5,3년 이상
1441,13,3,1,1 수준_최하
1441,13,3,2,2 수준_하
1441,13,3,3,3 수준_하
1441,13,3,4,4 수준_중
1441,13,3,5,5 수준_중
1441,13,3,6,6 수준_중
1441,13,3,7,7 수준_중
1441,13,3,8,8 수준_상
1441,13,3,9,9 수준_상
1441,13,3,10,10 수준_최상
1441,14,3,1,1 수준_최하
1441,14,3,2,2 수준_하
1441,14,3,3,3 수준_하
1441,14,3,4,4 수준_중
1441,14,3,5,5 수준_중
1441,14,3,6,6 수준_중
1441,14,3,7,7 수준_중
1441,14,3,8,8 수준_상
1441,14,3,9,9 수준_상
1441,14,3,10,10 수준_최상
1441,15,3,1,1 수준_최하
1441,15,3,2,2 수준_하
1441,15,3,3,3 수준_하
1441,15,3,4,4 수준_중
1441,15,3,5,5 수준_중
1441,15,3,6,6 수준_중
1441,15,3,7,7 수준_중
1441,15,3,8,8 수준_상
1441,15,3,9,9 수준_상
1441,15,3,10,10 수준_최상
1441,16,3,1,1 수준_최하
1441,16,3,2,2 수준_하
1441,16,3,3,3 수준_하
1441,16,3,4,4 수준_중
1441,16,3,5,5 수준_중
1441,16,3,6,6 수준_중
1441,16,3,7,7 수준_중
1441,16,3,8,8 수준_상
1441,16,3,9,9 수준_상
1441,16,3,10,10 수준_최상
1441,17,3,1,1 수준_최하
1441,17,3,2,2 수준_하
1441,17,3,3,3 수준_하
1441,17,3,4,4 수준_중
1441,17,3,5,5 수준_중
1441,17,3,6,6 수준_중
1441,17,3,7,7 수준_중
1441,17,3,8,8 수준_상
1441,17,3,9,9 수준_상
1441,17,3,10,10 수준_최상
1442,1,3,1,5급이상
1442,1,3,2,6급(상당)
1442,1,3,3,7급(상당)
1442,1,3,4,8급
1442,1,3,5,9급 이하 및 기타
1442,1,4,1,5년 이하
1442,1,4,2,6년~10년
1442,1,4,3,11~15년
1442,1,4,4,16년~20년
1442,1,4,5,20년 이상
1442,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1442,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1442,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1442,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1442,1,10,1,시 본청
1442,1,10,2,구(군)
1442,1,10,3,직속기관/사업소
1442,1,10,4,기타(공사/ 공단 등)
1442,1,11,1,6개월 미만
1442,1,11,2,6개월~1년
1442,1,11,3,1년~2년 미만
1442,1,11,4,2년~3년 미만
1442,1,11,5,3년 이상
1442,13,3,1,1 수준_최하
1442,13,3,2,2 수준_하
1442,13,3,3,3 수준_하
1442,13,3,4,4 수준_중
1442,13,3,5,5 수준_중
1442,13,3,6,6 수준_중
1442,13,3,7,7 수준_중
1442,13,3,8,8 수준_상
1442,13,3,9,9 수준_상
1442,13,3,10,10 수준_최상
1442,14,3,1,1 수준_최하
1442,14,3,2,2 수준_하
1442,14,3,3,3 수준_하
1442,14,3,4,4 수준_중
1442,14,3,5,5 수준_중
1442,14,3,6,6 수준_중
1442,14,3,7,7 수준_중
1442,14,3,8,8 수준_상
1442,14,3,9,9 수준_상
1442,14,3,10,10 수준_최상
1442,15,3,1,1 수준_최하
1442,15,3,2,2 수준_하
1442,15,3,3,3 수준_하
1442,15,3,4,4 수준_중
1442,15,3,5,5 수준_중
1442,15,3,6,6 수준_중
1442,15,3,7,7 수준_중
1442,15,3,8,8 수준_상
1442,15,3,9,9 수준_상
1442,15,3,10,10 수준_최상
1442,16,3,1,1 수준_최하
1442,16,3,2,2 수준_하
1442,16,3,3,3 수준_하
1442,16,3,4,4 수준_중
1442,16,3,5,5 수준_중
1442,16,3,6,6 수준_중
1442,16,3,7,7 수준_중
1442,16,3,8,8 수준_상
1442,16,3,9,9 수준_상
1442,16,3,10,10 수준_최상
1442,17,3,1,1 수준_최하
1442,17,3,2,2 수준_하
1442,17,3,3,3 수준_하
1442,17,3,4,4 수준_중
1442,17,3,5,5 수준_중
1442,17,3,6,6 수준_중
1442,17,3,7,7 수준_중
1442,17,3,8,8 수준_상
1442,17,3,9,9 수준_상
1442,17,3,10,10 수준_최상
1443,1,3,1,5급이상
1443,1,3,2,6급(상당)
1443,1,3,3,7급(상당)
1443,1,3,4,8급
1443,1,3,5,9급 이하 및 기타
1443,1,4,1,5년 이하
1443,1,4,2,6년~10년
1443,1,4,3,11~15년
1443,1,4,4,16년~20년
1443,1,4,5,20년 이상
1443,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1443,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1443,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1443,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1443,1,10,1,시 본청
1443,1,10,2,구(군)
1443,1,10,3,직속기관/사업소
1443,1,10,4,기타(공사/ 공단 등)
1443,1,11,1,6개월 미만
1443,1,11,2,6개월~1년
1443,1,11,3,1년~2년 미만
1443,1,11,4,2년~3년 미만
1443,1,11,5,3년 이상
1443,13,3,1,1 수준_최하
1443,13,3,2,2 수준_하
1443,13,3,3,3 수준_하
1443,13,3,4,4 수준_중
1443,13,3,5,5 수준_중
1443,13,3,6,6 수준_중
1443,13,3,7,7 수준_중
1443,13,3,8,8 수준_상
1443,13,3,9,9 수준_상
1443,13,3,10,10 수준_최상
1443,14,3,1,1 수준_최하
1443,14,3,2,2 수준_하
1443,14,3,3,3 수준_하
1443,14,3,4,4 수준_중
1443,14,3,5,5 수준_중
1443,14,3,6,6 수준_중
1443,14,3,7,7 수준_중
1443,14,3,8,8 수준_상
1443,14,3,9,9 수준_상
1443,14,3,10,10 수준_최상
1443,15,3,1,1 수준_최하
1443,15,3,2,2 수준_하
1443,15,3,3,3 수준_하
1443,15,3,4,4 수준_중
1443,15,3,5,5 수준_중
1443,15,3,6,6 수준_중
1443,15,3,7,7 수준_중
1443,15,3,8,8 수준_상
1443,15,3,9,9 수준_상
1443,15,3,10,10 수준_최상
1443,16,3,1,1 수준_최하
1443,16,3,2,2 수준_하
1443,16,3,3,3 수준_하
1443,16,3,4,4 수준_중
1443,16,3,5,5 수준_중
1443,16,3,6,6 수준_중
1443,16,3,7,7 수준_중
1443,16,3,8,8 수준_상
1443,16,3,9,9 수준_상
1443,16,3,10,10 수준_최상
1443,17,3,1,1 수준_최하
1443,17,3,2,2 수준_하
1443,17,3,3,3 수준_하
1443,17,3,4,4 수준_중
1443,17,3,5,5 수준_중
1443,17,3,6,6 수준_중
1443,17,3,7,7 수준_중
1443,17,3,8,8 수준_상
1443,17,3,9,9 수준_상
1443,17,3,10,10 수준_최상
1444,1,3,1,5급이상
1444,1,3,2,6급(상당)
1444,1,3,3,7급(상당)
1444,1,3,4,8급
1444,1,3,5,9급 이하 및 기타
1444,1,4,1,5년 이하
1444,1,4,2,6년~10년
1444,1,4,3,11~15년
1444,1,4,4,16년~20년
1444,1,4,5,20년 이상
1444,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1444,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1444,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1444,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1444,1,10,1,시 본청
1444,1,10,2,구(군)
1444,1,10,3,직속기관/사업소
1444,1,10,4,기타(공사/ 공단 등)
1444,1,11,1,6개월 미만
1444,1,11,2,6개월~1년
1444,1,11,3,1년~2년 미만
1444,1,11,4,2년~3년 미만
1444,1,11,5,3년 이상
1444,13,3,1,1 수준_최하
1444,13,3,2,2 수준_하
1444,13,3,3,3 수준_하
1444,13,3,4,4 수준_중
1444,13,3,5,5 수준_중
1444,13,3,6,6 수준_중
1444,13,3,7,7 수준_중
1444,13,3,8,8 수준_상
1444,13,3,9,9 수준_상
1444,13,3,10,10 수준_최상
1444,14,3,1,1 수준_최하
1444,14,3,2,2 수준_하
1444,14,3,3,3 수준_하
1444,14,3,4,4 수준_중
1444,14,3,5,5 수준_중
1444,14,3,6,6 수준_중
1444,14,3,7,7 수준_중
1444,14,3,8,8 수준_상
1444,14,3,9,9 수준_상
1444,14,3,10,10 수준_최상
1444,15,3,1,1 수준_최하
1444,15,3,2,2 수준_하
1444,15,3,3,3 수준_하
1444,15,3,4,4 수준_중
1444,15,3,5,5 수준_중
1444,15,3,6,6 수준_중
1444,15,3,7,7 수준_중
1444,15,3,8,8 수준_상
1444,15,3,9,9 수준_상
1444,15,3,10,10 수준_최상
1444,16,3,1,1 수준_최하
1444,16,3,2,2 수준_하
1444,16,3,3,3 수준_하
1444,16,3,4,4 수준_중
1444,16,3,5,5 수준_중
1444,16,3,6,6 수준_중
1444,16,3,7,7 수준_중
1444,16,3,8,8 수준_상
1444,16,3,9,9 수준_상
1444,16,3,10,10 수준_최상
1444,17,3,1,1 수준_최하
1444,17,3,2,2 수준_하
1444,17,3,3,3 수준_하
1444,17,3,4,4 수준_중
1444,17,3,5,5 수준_중
1444,17,3,6,6 수준_중
1444,17,3,7,7 수준_중
1444,17,3,8,8 수준_상
1444,17,3,9,9 수준_상
1444,17,3,10,10 수준_최상
1445,1,3,1,5급이상
1445,1,3,2,6급(상당)
1445,1,3,3,7급(상당)
1445,1,3,4,8급
1445,1,3,5,9급 이하 및 기타
1445,1,4,1,5년 이하
1445,1,4,2,6년~10년
1445,1,4,3,11~15년
1445,1,4,4,16년~20년
1445,1,4,5,20년 이상
1445,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1445,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1445,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1445,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1445,1,10,1,시 본청
1445,1,10,2,구(군)
1445,1,10,3,직속기관/사업소
1445,1,10,4,기타(공사/ 공단 등)
1445,1,11,1,6개월 미만
1445,1,11,2,6개월~1년
1445,1,11,3,1년~2년 미만
1445,1,11,4,2년~3년 미만
1445,1,11,5,3년 이상
1445,13,3,1,1 수준_최하
1445,13,3,2,2 수준_하
1445,13,3,3,3 수준_하
1445,13,3,4,4 수준_중
1445,13,3,5,5 수준_중
1445,13,3,6,6 수준_중
1445,13,3,7,7 수준_중
1445,13,3,8,8 수준_상
1445,13,3,9,9 수준_상
1445,13,3,10,10 수준_최상
1445,14,3,1,1 수준_최하
1445,14,3,2,2 수준_하
1445,14,3,3,3 수준_하
1445,14,3,4,4 수준_중
1445,14,3,5,5 수준_중
1445,14,3,6,6 수준_중
1445,14,3,7,7 수준_중
1445,14,3,8,8 수준_상
1445,14,3,9,9 수준_상
1445,14,3,10,10 수준_최상
1445,15,3,1,1 수준_최하
1445,15,3,2,2 수준_하
1445,15,3,3,3 수준_하
1445,15,3,4,4 수준_중
1445,15,3,5,5 수준_중
1445,15,3,6,6 수준_중
1445,15,3,7,7 수준_중
1445,15,3,8,8 수준_상
1445,15,3,9,9 수준_상
1445,15,3,10,10 수준_최상
1445,16,3,1,1 수준_최하
1445,16,3,2,2 수준_하
1445,16,3,3,3 수준_하
1445,16,3,4,4 수준_중
1445,16,3,5,5 수준_중
1445,16,3,6,6 수준_중
1445,16,3,7,7 수준_중
1445,16,3,8,8 수준_상
1445,16,3,9,9 수준_상
1445,16,3,10,10 수준_최상
1445,17,3,1,1 수준_최하
1445,17,3,2,2 수준_하
1445,17,3,3,3 수준_하
1445,17,3,4,4 수준_중
1445,17,3,5,5 수준_중
1445,17,3,6,6 수준_중
1445,17,3,7,7 수준_중
1445,17,3,8,8 수준_상
1445,17,3,9,9 수준_상
1445,17,3,10,10 수준_최상
1446,1,3,1,5급이상
1446,1,3,2,6급(상당)
1446,1,3,3,7급(상당)
1446,1,3,4,8급
1446,1,3,5,9급 이하 및 기타
1446,1,4,1,5년 이하
1446,1,4,2,6년~10년
1446,1,4,3,11~15년
1446,1,4,4,16년~20년
1446,1,4,5,20년 이상
1446,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1446,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1446,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1446,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1446,1,10,1,시 본청
1446,1,10,2,구(군)
1446,1,10,3,직속기관/사업소
1446,1,10,4,기타(공사/ 공단 등)
1446,1,11,1,6개월 미만
1446,1,11,2,6개월~1년
1446,1,11,3,1년~2년 미만
1446,1,11,4,2년~3년 미만
1446,1,11,5,3년 이상
1446,13,3,1,1 수준_최하
1446,13,3,2,2 수준_하
1446,13,3,3,3 수준_하
1446,13,3,4,4 수준_중
1446,13,3,5,5 수준_중
1446,13,3,6,6 수준_중
1446,13,3,7,7 수준_중
1446,13,3,8,8 수준_상
1446,13,3,9,9 수준_상
1446,13,3,10,10 수준_최상
1446,14,3,1,1 수준_최하
1446,14,3,2,2 수준_하
1446,14,3,3,3 수준_하
1446,14,3,4,4 수준_중
1446,14,3,5,5 수준_중
1446,14,3,6,6 수준_중
1446,14,3,7,7 수준_중
1446,14,3,8,8 수준_상
1446,14,3,9,9 수준_상
1446,14,3,10,10 수준_최상
1446,15,3,1,1 수준_최하
1446,15,3,2,2 수준_하
1446,15,3,3,3 수준_하
1446,15,3,4,4 수준_중
1446,15,3,5,5 수준_중
1446,15,3,6,6 수준_중
1446,15,3,7,7 수준_중
1446,15,3,8,8 수준_상
1446,15,3,9,9 수준_상
1446,15,3,10,10 수준_최상
1446,16,3,1,1 수준_최하
1446,16,3,2,2 수준_하
1446,16,3,3,3 수준_하
1446,16,3,4,4 수준_중
1446,16,3,5,5 수준_중
1446,16,3,6,6 수준_중
1446,16,3,7,7 수준_중
1446,16,3,8,8 수준_상
1446,16,3,9,9 수준_상
1446,16,3,10,10 수준_최상
1446,17,3,1,1 수준_최하
1446,17,3,2,2 수준_하
1446,17,3,3,3 수준_하
1446,17,3,4,4 수준_중
1446,17,3,5,5 수준_중
1446,17,3,6,6 수준_중
1446,17,3,7,7 수준_중
1446,17,3,8,8 수준_상
1446,17,3,9,9 수준_상
1446,17,3,10,10 수준_최상
1447,1,3,1,5급이상
1447,1,3,2,6급(상당)
1447,1,3,3,7급(상당)
1447,1,3,4,8급
1447,1,3,5,9급 이하 및 기타
1447,1,4,1,5년 이하
1447,1,4,2,6년~10년
1447,1,4,3,11~15년
1447,1,4,4,16년~20년
1447,1,4,5,20년 이상
1447,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1447,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1447,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1447,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1447,1,10,1,시 본청
1447,1,10,2,구(군)
1447,1,10,3,직속기관/사업소
1447,1,10,4,기타(공사/ 공단 등)
1447,1,11,1,6개월 미만
1447,1,11,2,6개월~1년
1447,1,11,3,1년~2년 미만
1447,1,11,4,2년~3년 미만
1447,1,11,5,3년 이상
1447,13,3,1,1 수준_최하
1447,13,3,2,2 수준_하
1447,13,3,3,3 수준_하
1447,13,3,4,4 수준_중
1447,13,3,5,5 수준_중
1447,13,3,6,6 수준_중
1447,13,3,7,7 수준_중
1447,13,3,8,8 수준_상
1447,13,3,9,9 수준_상
1447,13,3,10,10 수준_최상
1447,14,3,1,1 수준_최하
1447,14,3,2,2 수준_하
1447,14,3,3,3 수준_하
1447,14,3,4,4 수준_중
1447,14,3,5,5 수준_중
1447,14,3,6,6 수준_중
1447,14,3,7,7 수준_중
1447,14,3,8,8 수준_상
1447,14,3,9,9 수준_상
1447,14,3,10,10 수준_최상
1447,15,3,1,1 수준_최하
1447,15,3,2,2 수준_하
1447,15,3,3,3 수준_하
1447,15,3,4,4 수준_중
1447,15,3,5,5 수준_중
1447,15,3,6,6 수준_중
1447,15,3,7,7 수준_중
1447,15,3,8,8 수준_상
1447,15,3,9,9 수준_상
1447,15,3,10,10 수준_최상
1447,16,3,1,1 수준_최하
1447,16,3,2,2 수준_하
1447,16,3,3,3 수준_하
1447,16,3,4,4 수준_중
1447,16,3,5,5 수준_중
1447,16,3,6,6 수준_중
1447,16,3,7,7 수준_중
1447,16,3,8,8 수준_상
1447,16,3,9,9 수준_상
1447,16,3,10,10 수준_최상
1447,17,3,1,1 수준_최하
1447,17,3,2,2 수준_하
1447,17,3,3,3 수준_하
1447,17,3,4,4 수준_중
1447,17,3,5,5 수준_중
1447,17,3,6,6 수준_중
1447,17,3,7,7 수준_중
1447,17,3,8,8 수준_상
1447,17,3,9,9 수준_상
1447,17,3,10,10 수준_최상
1448,1,3,1,5급이상
1448,1,3,2,6급(상당)
1448,1,3,3,7급(상당)
1448,1,3,4,8급
1448,1,3,5,9급 이하 및 기타
1448,1,4,1,5년 이하
1448,1,4,2,6년~10년
1448,1,4,3,11~15년
1448,1,4,4,16년~20년
1448,1,4,5,20년 이상
1448,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
1448,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
1448,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
1448,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
1448,1,10,1,시 본청
1448,1,10,2,구(군)
1448,1,10,3,직속기관/사업소
1448,1,10,4,기타(공사/ 공단 등)
1448,1,11,1,6개월 미만
1448,1,11,2,6개월~1년
1448,1,11,3,1년~2년 미만
1448,1,11,4,2년~3년 미만
1448,1,11,5,3년 이상
1448,13,3,1,1 수준_최하
1448,13,3,2,2 수준_하
1448,13,3,3,3 수준_하
1448,13,3,4,4 수준_중
1448,13,3,5,5 수준_중
1448,13,3,6,6 수준_중
1448,13,3,7,7 수준_중
1448,13,3,8,8 수준_상
1448,13,3,9,9 수준_상
1448,13,3,10,10 수준_최상
1448,14,3,1,1 수준_최하
1448,14,3,2,2 수준_하
1448,14,3,3,3 수준_하
1448,14,3,4,4 수준_중
1448,14,3,5,5 수준_중
1448,14,3,6,6 수준_중
1448,14,3,7,7 수준_중
1448,14,3,8,8 수준_상
1448,14,3,9,9 수준_상
1448,14,3,10,10 수준_최상
1448,15,3,1,1 수준_최하
1448,15,3,2,2 수준_하
1448,15,3,3,3 수준_하
1448,15,3,4,4 수준_중
1448,15,3,5,5 수준_중
1448,15,3,6,6 수준_중
1448,15,3,7,7 수준_중
1448,15,3,8,8 수준_상
1448,15,3,9,9 수준_상
1448,15,3,10,10 수준_최상
1448,16,3,1,1 수준_최하
1448,16,3,2,2 수준_하
1448,16,3,3,3 수준_하
1448,16,3,4,4 수준_중
1448,16,3,5,5 수준_중
1448,16,3,6,6 수준_중
1448,16,3,7,7 수준_중
1448,16,3,8,8 수준_상
1448,16,3,9,9 수준_상
1448,16,3,10,10 수준_최상
1448,17,3,1,1 수준_최하
1448,17,3,2,2 수준_하
